;url;city;rooms;restrooms;stratum;agent;property_code_Metro2;neighborhood_common;neighborhood_official;price;parking_places;age;area_built;area_private;admin_price;description
123;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-angeles-2-habitaciones-2-banos-1-garajes/11895-M2734269;Medellín;2;2;4.0;MARIA ARANGO PROPIEDAD RAIZ;11895-M2734269;BOSTON;LOS ANGELES;459000000;1;Entre 5 y 10 años;153.0;153.0;;Casa en segundo piso, con 2 habitaciones, dos baños, salón, comedor, estudio, balcón, cocina abierta integral, zona star, zona de gimnasio, turco, zona de ropas. pisos en baldosa y madera en alcobas y un amplio garaje. Ubicado en zona estratégica, cer...
124;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-pajarito-4-habitaciones-2-banos/2895-2389776;Medellín;4;2;3.0;MONOPOLIO INMOBILIARIO;2895-2389776;PAJARITO;PAJARITO;165000000;0;Entre 10 y 20 años;80.0;80.0;;COD 19197 Estupenda casa unifamiliar en venta,  zona de gran proyección urbanística, inversión y rentabilidad, cercanía a vías principales, Planteles educativos, comerciales y esparcimiento familiar,  maravillosa vista panorámica, área de 80 metros ap...
125;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-palma-4-habitaciones-5-banos-2-garajes/11318-M2698915;Medellín;4;5;5.0;GRUGES INMOBILIARIO;11318-M2698915;BELÉN LA PALMA;LA PALMA;530000000;2;Entre 10 y 20 años;189.0;189.0;304000.0;Casa en unidad cerrada en Belén La Palma cerca del Consumo de la 80, con excelentes rutas de transporte, restaurantes, universidades y zonas comerciales. La unidad cuenta con 2 salones sociales, plazoleta con piscina, juegos infantiles, gimnasio, canc...
126;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-castellana-5-habitaciones-4-banos-2-garajes/11318-M2679501;Medellín;5;4;5.0;GRUGES INMOBILIARIO;11318-M2679501;Simón Bolivar;LA CASTELLANA;700000000;2;Más de 20 años;282.0;282.0;;"Casa unifamiliar de 2 niveles ubicada en Simón Bolívar, sobre vía principal, alta mixtura, cerca de colegios, universidades, buenas rutas de transporte. Área de lote de 207 m2 y construidos 282 m2; Tiene sala y comedor independientes, salón amplio par..."
127;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castropol-4-habitaciones-4-banos-2-garajes/687-M2716917;Medellín;4;4;6.0;PROINTEGRAL SA;687-M2716917;EL POBLADO;CASTROPOL;730000000;2;Más de 20 años;247.0;247.0;430000.0;Casa en unidad cerrada sector Las Palmas. Ubicacion estrategica en ambiente campestre y excelente vista sobre la ciudad, con facil acceso desde via principal muy cerca al CAI de Palmas. Modernos acabados, piso en granito, puerta de seguridad, 3 nivele...
128;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-ecoparque-cerro-el-volador-3-habitaciones-1-banos/2895-2014509;Medellín;3;1;1.0;MONOPOLIO INMOBILIARIO;2895-2014509;ECOPARQUE CERRO EL VOLADOR;ECOPARQUE CERRO EL VOLADOR;170000000;0;Entre 10 y 20 años;86.0;86.0;;COD 18135 Confortable casa bifamiliar en venta, tranquila y segura zona residencial cercana a la Parroquia San Germán, Convento de la Compañía de María, Cerro El Volador, Institución Educativa Gerardo Valencia Cano, área de 86 metros aproximadamente, ...
129;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-4-habitaciones-4-banos-2-garajes/687-M2468889;Medellín;4;4;6.0;PROINTEGRAL SA;687-M2468889;poblado;EL DIAMANTE No.2;720000000;2;Más de 20 años;220.0;220.0;470000.0;Casa en unidad cerrada sector El Diamante a solo una cuadra del Mall la Frontera y una gran oferta de servicios complementarios, acceso desde la av el poblado. entorno sumamente tranquilo, poco flujo vehicular y transito de solo residentes. Piso en ma...
130;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-conquistadores-5-habitaciones-4-banos/2895-1470836;Medellín;5;4;5.0;MONOPOLIO INMOBILIARIO;2895-1470836;LOS CONQUISTADORES;LOS CONQUISTADORES;490000000;0;Entre 5 y 10 años;162.0;162.0;;COD.16116    Espléndida casa bifamiliar en venta, con la exclusividad que usted merece, cercana a vías principales, espacios deportivos, planteles educativos y fácil acceso vehicular y peatonal, área de 62 metros aproximadamente, 2  piso, estrato 5. S...
131;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-zona-rosa-3-habitaciones-3-banos-1-garajes/2364-D15052;Medellín;3;3;;SANTA MARIA Y ASOCIADOS;2364-D15052;Loma De Los Bernal;ZONA ROSA;298700000;1;Entre 0 y 5 años;80.0;80.0;;Casa en venta ubicada en Medellin sector La Loma de Los Bernal.
132;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-no.2-4-habitaciones-4-banos/2264-37725;Medellín;4;4;6.0;ACRECER SAS;2264-37725;LA COLA DEL ZORRO;LAS LOMAS No.2;895000000;0;Entre 10 y 20 años;235.0;150.0;963000.0;CASA en venta en LA COLA DEL ZORRO  casa de tres niveles 4 alcobas con bano cada una con excelente ubicacion . con cercania a TRANSVERSAL SUPERIOR CON LA 10 Alcobas de Servicio 1 Bano social 1 Banos 4 Banos de Servicio 1 Bibliotecas 1 Closet de Lino 3...
133;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-brasilia-3-habitaciones-1-banos/11014-M2698282;Medellín;3;1;3.0;VIVAREA SAS;11014-M2698282;CAMPO VALDES;BRASILIA;165000000;0;Más de 20 años;70.0;70.0;;Venta de casa tercer piso propiedad horizontal, Campo Valdés, Medellín, 70 m2 (7 de frente x 10 de fondo), 3 habitaciones (principal y 1 auxiliar con closet), 1 baño, salacomedor, cocina integral, patio, balcón con vista externa, gas natural, piso en ...
134;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-4-habitaciones-3-banos-1-garajes/4855-10840;Medellín;4;3;4.0;URIVENTAS S.A.S;4855-10840;La Palma;BELEN;800000000;1;Entre 10 y 20 años;145.0;145.0;;Casa comercial en dos niveles sobre la avenida ochenta, carrera ochenta y uno, dos salas, comedor, cuatro alcobas, alcoba del servicio, tres banos, cocina integral, patio, garaje, ocho de frente x trece de fondo
135;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-colina-3-habitaciones-2-banos/509-880;Medellín;3;2;2.0;INDIKA;509-880;Guayabal;LA COLINA;260000000;0;Entre 0 y 5 años;80.0;80.0;;Casa en tercer piso con amplios e iluminados espacios, acabados modernos, ubicada en esquina, cuenta con terraza en piso cuatro. Vista hacia zonas verdes, sector tranquilo.
136;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-esperanza-3-habitaciones-1-banos/2895-2015506;Medellín;3;1;3.0;MONOPOLIO INMOBILIARIO;2895-2015506;LA ESPERANZA;LA ESPERANZA;125000000;0;Entre 10 y 20 años;88.0;88.0;;COD 18172 Ideal casa bifamiliar en venta, zona residencial de estructuras tradicionales con cercanía a la Cancha Maracaná, planteles educativos, locales comerciales, área de 88 metros aproximadamente, sector Castilla, 2  piso, estrato 3. Su interior n...
137;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-4-habitaciones/5136-25265;Medellín;4;5;;Abad Faciolince  S.A;5136-25265;Poblado;ALTOS DEL POBLADO;2500000000;0;Entre 0 y 5 años;460.0;560.0;620000.0;Casa de tres niveles con excelentes acabados, iluminación y vista panorámica. Doble altura, espacios distribuidos en cuatro alcobas cada una con baño privado, baño social, alcoba de servicio con baño, salón comedor independiente y cocina integral abie...
138;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-naranjos-3-habitaciones-3-banos-2-garajes/4855-7556;Medellín;3;3;6.0;URIVENTAS S.A.S;4855-7556;Poblado;LOS NARANJOS;6000000000;2;Entre 10 y 20 años;600.0;4500.0;4200000.0;Excelente casa colonial, especial para personas que buscan estar en sitio tranquilo, muy cerca al centro comercial El Tesoro
139;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-conquistadores-3-habitaciones-2-banos-1-garajes/2511-I1882409;Medellín;3;2;5.0;RASKCIELOS INMOBILIARIA Y CONSTRUCTORA;2511-I1882409;CONQUISTADORES;CONQUISTADORES;800000000;1;Entre 10 y 20 años;244.0;244.0;;Casa disponible para venta tiene 3 alcobas, 2 baños, cocina integral, horno, calentador a gas, sala,comedor, estudio -biblioteca, patio, jardín, parqueadero, casa muy iluminada , con buenos espacios.
140;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/687-1563995;Medellín;4;5;6.0;PROINTEGRAL SA;687-1563995;Poblado;EL POBLADO;1360000000;2;Entre 5 y 10 años;397.0;397.0;563000.0;Casa para la venta en conjunto cerrado, facil acceso, muy buena iluminacion natural, cuenta con chimenea, sala, comedor, estudio, estar de TV, 4 alcobas mas la de servicio, piso en marmol, cocina integral, parqueadero, zonas verdes, parque infantil y ...
141;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/2511-M2120679;Medellín;3;4;6.0;RASKCIELOS INMOBILIARIA Y CONSTRUCTORA;2511-M2120679;EL POBLADO;EL POBLADO;950000000;2;Entre 10 y 20 años;225.0;225.0;626000.0;"Casa en 2 niveles con excelentes acabados muy iluminado y ventilado con terraza de 40 mts en unidad cerrada con zonas comunes.
Gracias por su interés en uno de nuestros inmuebles, RASKCIELOS Tiene para usted más ofertas inmobiliarias, contáctenos a tr..."
142;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-diego-echavarria-3-habitaciones-4-banos-2-garajes/11014-M2679347;Medellín;3;4;5.0;VIVAREA SAS;11014-M2679347;BELEN DE LA MOTA;DIEGO ECHAVARRIA;580000000;2;Entre 10 y 20 años;150.0;150.0;286000.0;"Venta de casa de 2 niveles en unidad cerrada en la Mota, Medellín, 150 m2, 3 habitaciones, 4 baños, sala, comedor, patio, despensa, cocina integral, cuarto útil, 2 parqueaderos (uno de ellos cubierto). 
Portería 24 horas, piscina, salón social, parque..."
143;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-5-banos-4-garajes/5044-2734240;Medellín;3;5;6.0;Martha Broker;5044-2734240;SAN LUCAS;SAN LUCAS;1500000000;4;Más de 20 años;221.0;547.0;1088000.0;Casa campestre en venta, ubicada en San Lucas el Poblado  Hermosa casa de dos niveles con un área de 546.78 m2, cuenta con 3 alcobas casa una con vestier y baño, 2 baños adicionales, habitacion principal, con sala o biblioteca, sala comedor independie...
144;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-5-banos-4-garajes/687-M1955203;Medellín;4;5;6.0;PROINTEGRAL SA;687-M1955203;EL POBLADO;EL POBLADO;3000000000;4;Entre 0 y 5 años;450.0;450.0;780000.0;Casa duplex en unidad cerrada, sector alto de las palmas, ambiente campestre y tranquilo. Hall de acceso, piso en marmol, chimenea en la sala, estudio y estar de tv. 4 alcobas con baño en cada una, vestier y jacuzzi en la principal. Cocina integral ti...
145;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-no.2-4-habitaciones-5-banos-2-garajes/687-M2387677;Medellín;4;5;6.0;PROINTEGRAL SA;687-M2387677;EL POBLADO;LAS LOMAS No.2;1350000000;2;Más de 20 años;320.0;320.0;700000.0;Casa en unidad cerrada en el sector de las Lomas, facil acceso desde la cll10 y salida hacia la superior. Entorno muy tranquilo, poco flujo vehicular y transito de solo residentes. Piso en marmol y madera laminada, sala y comedor independientes, estud...
146;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.2-3-habitaciones-4-banos-2-garajes/687-M2734394;Medellín;3;4;5.0;PROINTEGRAL SA;687-M2734394;LOMA DEL INDIO;ASOMADERA No.2;495000000;2;Más de 20 años;161.0;161.0;450000.0;Casa en unidad cerrada ubicada por el sector conocido como loma del indio, fácil acceso desde las palmas, cercana a servicios complementarios del cc san diego y a rutas de transporte publico. Piso en porcelanato y vinilo, tres niveles, hall de acceso,...
147;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-de-los-bernal-3-habitaciones-3-banos-1-garajes/2511-V321;Medellín;3;3;4.0;RASKCIELOS INMOBILIARIA Y CONSTRUCTORA;2511-V321;LOMA DE LOS BERNAL;LOMA DE LOS BERNAL;270000000;1;Entre 10 y 20 años;85.0;85.0;;Casa con buenos espacios y acabados,muy iluminada y ventilada. Cuenta con buenas rutas de transporte y vías de acceso. Gracias por su interés en uno de nuestros inmuebles,RASKCIELOS Tiene para usted más ofertas inmobiliarias,contáctenos a través de nu...
148;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-prado-4-habitaciones-2-banos-1-garajes/4673-25367;Medellín;4;2;4.0;ALBERTO ALVAREZ;4673-25367;Prado;PRADO;630000000;1;Entre 10 y 20 años;367.0;367.0;;Para aquellos visionarios, que ven en las construcciones tradicionales una oportunidad de negocio.
149;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-lorena-1-habitaciones/4673-30865;Medellín;1;4;;ALBERTO ALVAREZ;4673-30865;Laureles;LORENA;490000000;0;Entre 10 y 20 años;141.0;141.0;;Espectacular casa en muy buen sector del barrio laureles, cerca de la iglesia la consolata, buenos acabados con buenas vias de acceso cerca de sector comercial y residencial
150;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-santa-monica-5-habitaciones-2-banos/2895-2389536;Medellín;5;2;4.0;MONOPOLIO INMOBILIARIO;2895-2389536;SANTA MONICA;SANTA MONICA;300000000;0;Entre 10 y 20 años;128.0;128.0;;COD 19190 Amplia casa bifamiliar en venta, zona residencial de antejardines arborizados, con cercanía a la Institución Educativa Liceo América, Parroquia de la Divina Misericordia, avenida 35, Parque Almería, área de 128 metros aproximadamente, sector...
151;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-berlin-4-habitaciones-2-banos/2895-1882996;Medellín;4;2;3.0;MONOPOLIO INMOBILIARIO;2895-1882996;BERLIN;BERLIN;365000000;0;Entre 10 y 20 años;100.0;100.0;;COD.17482    Ideal casa bifamiliar en venta, zona residencial tranquila y segura de estructuras tradicionales, con cercanía a las canchas sintéticas Aranjuez y Santa Cruz, parque principal, planteles educativos, Centro de Salud, área de 100 metros apr...
152;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-gloria-4-habitaciones-2-banos-1-garajes/911-M2677837;Medellín;4;2;3.0;CON PROPIEDAD RAÍZ;911-M2677837;Belén la gloria;LA GLORIA;325000000;1;Entre 10 y 20 años;134.0;134.0;;Casa primer piso en ed de 3 plantas, residencial cercanía al consumo de Belén e iglesia de la Gloria. Muy buen estado, cuenta con sala garaje amplia, comedor, cocina semi integral, patio, 4 alcobas, 2 baños. 
153;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-pomar-4-habitaciones-2-banos/2895-1471100;Medellín;4;2;3.0;MONOPOLIO INMOBILIARIO;2895-1471100;EL POMAR;EL POMAR;240000000;0;Entre 5 y 10 años;86.0;86.0;;COD.16111    Espléndida casa en venta, tradicional sector con estructuras de dos y tres niveles, pequeño ante jardín, cercano al Colegio Marco Fidel Suárez, zona bancaria, centro comercial Plaza Gardeliana, fácil acceso vehicular y peatonal, con un ár...
154;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-astorga-3-habitaciones-3-banos/2895-2389209;Medellín;3;3;6.0;MONOPOLIO INMOBILIARIO;2895-2389209;ASTORGA;ASTORGA;220000000;0;Entre 10 y 20 años;130.0;130.0;;COD 19180 Cómoda casa bifamiliar en venta, zona residencial de estructuras tradicionales cercana a la Parroquia Nuestra Señora de la Piedad, Escuela Agripina Montes del Valle, Jardín Infantil Buen Comienzo, área de 130 metros aproximadamente, sector V...
155;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-cucaracho-4-habitaciones-2-banos/12154-2662339;Medellín;4;2;2.0;Laurel Group Inmobiliaria;12154-2662339;ROBLEDO LA CAMPIÑA;CUCARACHO;180000000;0;Entre 10 y 20 años;72.0;72.0;100000.0;Vendo casa en Robledo la campiña Medellin  Comoda, amplia y linda casa ubicada en Robledo la campiña de dos pisos.  Tiene 4  habitaciones, 2 baños Sala comedor, patio de ropas Biblioteca. unidad cerrada con zonas infantiles,cancha y zonas verdes. Tien...
156;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castropol-4-habitaciones-4-banos-2-garajes/2364-15721;Medellín;4;4;6.0;SANTA MARIA Y ASOCIADOS;2364-15721;Castropol;CASTROPOL;710000000;2;Entre 10 y 20 años;204.0;204.0;484000.0;Casa en venta en El Poblado sector Castropol.
157;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-miguel-5-habitaciones-3-banos-1-garajes/MC2787352;Medellín;5;3;3.0;Ninguno;MC2787352;PRADO CENTRO - Nororiente;SAN MIGUEL;450000000;1;Más de 20 años;240.0;240.0;;Venta de casa en sector Prado Centro, 240mts2, es un solo piso (puede construir), tiene 4 habitaciones y dos más que pertenecen a un apartamento que se dividió de la misma casa. La casa tiene pisos en cerámica, cocina integral, un patio, un solar, un ...
158;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-3-habitaciones-4-banos-3-garajes/11469-M2786478;Medellín;3;4;6.0;RHB RAÍZ;11469-M2786478;ALTO DE LAS PALMAS;ALTO DE LAS PALMAS;3289000000;3;Entre 0 y 5 años;294.0;294.0;1000000.0;"VENDO CASAS NUEVAS, (Sector ALTO DE LAS PALMAS)

¿ 294 m2 construidos y 1619 m2 de lote desde $3´289 millones
¿ 440 m2 construidos y 1867 m2 de lote desde $4´429 millones
¿¿ 3 alcobas c/u con baño y vestier, espacio múltiple, + servicio
¿¿ tres parque..."
159;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-5-habitaciones-5-banos-2-garajes/12357-M2786119;Medellín;5;5;6.0;JFV PROPIEDAD RAIZ;12357-M2786119;EL POBLADO LOS BALSOS;NA;2680000000;2;Entre 5 y 10 años;585.0;585.0;1850000.0;Hermosa casa con 2 niveles, con sala, comedor, terraza, zona verde, 4 alcobas con Vestier y baño, alcoba de servicio, garaje para 2 carros, cocina integral, amplios espacios y excelente ubicación.
160;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/4673-34931;Medellín;3;3;3.0;ALBERTO ALVAREZ;4673-34931;Rodeo Alto;LA MOTA;520000000;1;Entre 10 y 20 años;110.0;140.0;352000.0;Excelente casa con muy buena iluminacion, ventilacion natural y comodos espacios, ubicado en una de las unidades de mas tradicion del sector, sus zonas comunes son amplias esta a su vez es caracterizada por ser muy residencial con una buena ubicacion....
161;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-florida-5-habitaciones-5-banos-4-garajes/11226-M2785918;Medellín;5;5;6.0;TIERRAS Y BIENES;11226-M2785918;EL POBLADO;LA FLORIDA;1200000000;4;Entre 10 y 20 años;334.0;334.0;490000.0;"Venta de casa en Medellín ¿
Sector El Poblado

Unidad cerrada

Casa con ampliación de sala-comedor, habitaciones y unidades sanitarias

Área: 334 m²

- Sala-comedor ¿¿
- Bar ¿
- Chimenea 
- 1 baño social 
- Biblioteca ¿
- Balcón ¿
- 1 habitación princ..."
162;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-ii-3-habitaciones-4-banos-2-garajes/5136-23249;Medellín;3;4;;Abad Faciolince  S.A;5136-23249;Poblado;EL DIAMANTE II;780000000;2;Entre 10 y 20 años;185.0;185.0;378000.0;Casa en excelente ubicacion con opcion de ampliacion , sector tranquilo, terraza y en unidad cerrada  Codigo Abad Faciolince CASmil quinientos cuarenta y seis
163;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belencito-3-habitaciones-2-banos-1-garajes/10899-V3192;Medellín;3;2;4.0;HERMANOS ARANGO TOBÓN SAS;10899-V3192;SANTA MONICA;BELENCITO;570000000;1;Entre 0 y 5 años;225.0;225.0;;COMPLETAMENTE REMODELADA!! GRAN CASA UBICADA EN EL BARRIO SANTA MONICA 2. ES UNA CONSTRUCCION ESPACIOSA Y CON ACABADOS MODERNOS DE UN AREA DE 225m2. ES UNIFAMILIAR CON 3 HABITACIONES,2 BAÑOS,SALA,COMEDOR Y STAR OTV QUE SE PUEDE CONVERTIR EN OTRA ALCOB...
164;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-joaquin-3-habitaciones-3-banos-1-garajes/MC2786001;Medellín;3;3;3.0;Ninguno;MC2786001;Pradito;SAN JOAQUIN;140000000;1;Entre 5 y 10 años;73.0;73.0;;Maravillosa casa unifamiliar de 73 cuadrados en venta en zona residencial campestre de San Antonio de Prado totalmente remodelada, posibilidad de ampliación, zona residencial y segura, alta valorización, cerca a supermercados, iglesia, rutas integrada...
165;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/2511-V500;Medellín;3;3;5.0;RASKCIELOS INMOBILIARIA Y CONSTRUCTORA;2511-V500;LA MOTA;LA MOTA;530000000;1;Entre 10 y 20 años;150.0;150.0;;Casa con buenos espacios y acabados,muy iluminada y ventilada. Cuenta con buenas rutas de transporte y vías de acceso. Gracias por su interés en uno de nuestros inmuebles,RASKCIELOS Tiene para usted más ofertas inmobiliarias,contáctenos a través de nu...
166;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-manila-5-habitaciones-5-banos/2895-1465001;Medellín;5;5;4.0;MONOPOLIO INMOBILIARIO;2895-1465001;MANILA;MANILA;1600000000;0;Entre 5 y 10 años;264.0;264.0;;COD.16137    Excepcional casa unifamiliar en venta, tradicional zona residencial con estructuras de tres niveles con ante jardín, cercana avías principales, Planteles educativos y zona comercial, área de 264 metros aproximadamente, sector Manila en El...
167;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-colores-5-habitaciones-4-banos-1-garajes/2895-1549513;Medellín;5;4;5.0;MONOPOLIO INMOBILIARIO;2895-1549513;LOS COLORES;LOS COLORES;1500000000;1;Entre 5 y 10 años;250.0;250.0;;COD.16003    Amplia casa bifamiliar en venta, con un área de 250 metros aproximadamente por confirmar sobre escrituras, 1  piso, estrato 3. Excelente distribución y de sus espacios y maravillosa iluminación natural, donde encontramos zona social de sa...
168;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.2-5-habitaciones-5-banos-4-garajes/687-M2522101;Medellín;5;5;6.0;PROINTEGRAL SA;687-M2522101;EL POBLADO;ASOMADERA NO.2;2000000000;4;Más de 20 años;415.0;415.0;500000.0;Casa en unidad cerrada en altos del poblado con acceso directo desde las Palmas a una cuadra del Country Club, la iglesia del padre marianito y restaurante hato viejo. Rutas de transporte publico y estrategica ubicacion. Piso en marmol, cinco niveles,...
169;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-velodromo-4-habitaciones-2-banos/MC2785112;Medellín;4;2;4.0;Ninguno;MC2785112;ESTADIO FLORIDA NUEVA - Noroccidente;EL VELODROMO;339000000;0;Entre 10 y 20 años;127.0;127.0;;Casa en segundo piso, 127 m, 4 alcobas, mas alcoba del servico o cuarta,  2 baños, cocina integral, zona de ropas, sala y comedor independientes, balcon  En muy buen estado.  Claudia Muñoz C.
170;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-manila-4-habitaciones-3-banos-1-garajes/2895-M2194044;Medellín;4;3;5.0;MONOPOLIO INMOBILIARIO;2895-M2194044;BELEN;MANILA;390000000;1;Entre 5 y 10 años;180.0;180.0;;"COD: 11360

Amplia casa bifamiliar en venta, con un área de 180 metros aproximadamente por confirmar sobre escrituras en Belén Zona Centro, 3° piso, estrato 5 en edificio. Encontramos en su interior, zona social de sala comedor, cuatro alcobas, tres c..."
171;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-de-los-bernal-3-habitaciones-3-banos-1-garajes/389-1847;Medellín;3;3;4.0;NOVABIENES GRUPO INMOBILIARIO;389-1847;LOMA DE LOS BERNAL;LOMA DE LOS BERNAL;300000000;1;Entre 10 y 20 años;88.0;88.0;;Casa con un área aproximada de 88  Metros cuadrados, 3 niveles, casa unifamiliar, 3 alcobas, 3closet, sala comedor, cocina integral, calentador a gas, 2 baños, 1 baño social, , zona de ropas, piso en cerámica , parqueadero común.  Otras comodidades  c...
172;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-lomas-del-escobero-3-habitaciones-5-banos-2-garajes/2364-C15043;Medellín;3;5;2.0;SANTA MARIA Y ASOCIADOS;2364-C15043;Lomas Del Escobero;LOMAS DEL ESCOBERO;2600000000;0;Entre 10 y 20 años;365.0;365.0;;Casa en venta ubicada en Envigado sector Escobero.
173;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-miraflores-5-habitaciones-3-banos-1-garajes/1429-1193;Medellín;5;3;3.0;WG ESPECIALISTA INMOBILIARIA SAS;1429-1193;Buenos Aires;MIRAFLORES;680000000;1;Entre 10 y 20 años;256.0;0.0;;Vendo amplia casa de tres niveles, muy central, cerca a centro comercial, supermercados, iglesia, cancha deportiva, consta de 265 metros cuadrados, 6 habitaciones mas habitacion de servicio, 5 de ellas con closet, 4 baños, sala, comedor independiente,...
174;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.2-3-habitaciones/2364-9832;Medellín;3;6;;SANTA MARIA Y ASOCIADOS;2364-9832;Las Palmas;ASOMADERA No.2;1700000000;0;Entre 10 y 20 años;380.0;999.0;;Casa en venta ubicada en El Poblado sector Las Palmas
175;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-candelaria-5-habitaciones-3-banos/1429-925;Medellín;5;3;4.0;WG ESPECIALISTA INMOBILIARIA SAS;1429-925;Centro;LA CANDELARIA;350000000;0;Entre 10 y 20 años;186.0;0.0;89100.0;Venta de casa  sector Centro cerca de la plaza botero, de 186 m2 de dos niveles. Quinto nivel  sala, comedor, terraza, cocina semi integral, zona de ropas,  alcoba de servicio con baño, baño social, 4 alcobas, 3 baños, con ascensor. Excelente ubicació...
176;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-brasilia-5-habitaciones-3-banos/5076-209088;Medellín;5;3;3.0;Arrendamientos Merino Hermanos y Cia Ltda;5076-209088;Campo Valdés 1;BRASILIA;380000000;0;Entre 10 y 20 años;234.0;234.0;;Venta de Casa Cuarto piso P.H. en Campo Valdés, Medellín. Cerca a Jardín Botánico, parque norte, a colegio San Juan Bosco y a  María Auxiliadora con buen servicio de transporte publico y cerca a estación Universidad. Casa en cuarto piso, de seis alcob...
177;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-nazareth-3-habitaciones-2-banos-1-garajes/2895-M2411034;Medellín;3;2;3.0;MONOPOLIO INMOBILIARIO;2895-M2411034;ROBLEDO;NAZARETH;140000000;1;Entre 5 y 10 años;80.0;80.0;;"COD: 14878

Tradicional casa unifamiliar en venta, con un área de 80 metros aproximadamente por confirmar sobre escrituras, sector El Cucaracho en Robledo, 1° piso, estrato 3 en Unidad Abierta. Sus dos niveles nos ofrecen zona social de sala comedor, ..."
178;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-5-banos-3-garajes/687-M2678859;Medellín;3;5;6.0;PROINTEGRAL SA;687-M2678859;EL POBLADO;SAN LUCAS;2100000000;3;Entre 10 y 20 años;450.0;450.0;850000.0;Casa en unidad cerrada parte alta de los Balsos, ambiente totalmente campestre, sector tranquilo y de poco flujo vehicular. Piso en marmol y ceramica, dos niveles, puerta de seguridad, hall de acceso, sala y comedor independientes, estudio, estar de t...
