ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
SurOriente,0,,"En conjunto cerrado, Gimnasio, Piscina, Porteria / Recepcion, Salon Comunal, Zona Infantil, Zonas Verdes","Calentador, Closet, Estudio, Puerta de seguridad, Sauna / Turco / Jacuzzi, Zona de lavanderia",,340.0,4,,Venta,5500006,Medellin,"Casa en unidad cerrada en el sector de los Balsos cerca a servicios complementarios del CC El Tesoro,  de facil acceso desde la Superior,  calle tranquila de poco flujo vehicular y transito de solo residentes. Piso en marmol y madera laminada,  puerta de seguridad,  3 alcobas con bano en cada una,  sala comedor,  biblioteca,  cocina integral y parqueadero independiente. Unidad con piscina,  gym,  sauna,  parque infantil,  placa polideportiva,  zonas verdes,  vigilancia 24 horas,  citofonia y circuito cerrado de tv. Ambiente familiar,  facil acceso,  rutas de transporte. ..",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,19,,5140432,Casa,Used,,,,3,1550000000,,6,5500102
SurOriente,0,,"Cancha de Tennis, En conjunto cerrado, Garaje / Parqueadero(s), Gimnasio, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Zona Infantil, Zonas Verdes","Balcon, Calentador, Closet, Cuarto de Servicio, Puerta de seguridad, Zona de lavanderia",,340.0,4,,Venta,5500006,Medellin,"Excelente casa,  ambiente familiar,  buena ubicacion,  con puerta de acceso,  sala-comedor,  cocina independiente con meson en marmol,  estar de tv,  cuatr alcobas con vester,  closet y bano,  jacuzzi,  closet de linos,  alcoba de servicio,  jardin,  cuatro parqueaderos,  dos cubiertos y un cuarto util. Conjunto cerrado con citofono,  circuto cerrado tv,  piscina,  gimnasio,  salon social,  parque infantil,  placa deportiva,  cancha de tenis,  zonas verdes,  vigilancia y porteria 24 h...",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,20,,5140430,Casa,Used,,,,4,995000000,,6,5500102
,0,,"Bano compartido, Gimnasio, Piscina, Salon Comunal, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Bano Auxiliar, Calentador, Closet, Cocina Integral, Cuarto de Servicio, Estudio, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia",,170.0,3,9 a 15 anos,Venta,5500006,Medellin,"Se Vende Casa 170 mts,  3 niveles,  unidad cerrada,  sala,  comedor,  cocina integral,  red de gas,  calentador de agua,  zona de ropas independiente amplia,  4 alcobas,  3 closet,  1 vestier,  3 banos,  alcoba y bano de servicio,  biblioteca,  pisos en ceramica,  balcon,  patio,  zonas verdes,  juegos infantiles,  piscina,  salon social,  cancha deportiva,  porteria 24 horas,  2 parqueaderos cubiertos,  1 cuarto util,  buen sector,  facil acceso al transporte. 984-211.",,,46781,Andina Inmobiliaria,,,2,6.21781206130981,-75.6040802001953,,17,CARRERA 35   15B- 143,5445303,Casa,Used,,,,4,550000000,,5,0
Centro,0,,,,,150.0,3,1 a 8 anos,Venta,5500006,Medellin,Casa para venta en en el sector de la milagrosa con excelentes espacios para que disfrutes con tu familia.,El Salvador,,239503,Estudio Inmobiliario SAS,,2,,6.23796987533569,-75.5616607666016,El Salvador,7,calle 40  36 a 12,5419322,Casa,Used,,,,6,280000000,,3,5500101
Occidente,0,,"Acceso Pavimentado, Garaje / Parqueadero(s), Garaje(s), Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Closet, Cocina Integral, Estudio, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",210.0,4,,Venta,5500006,Medellin,"Venta Casa Unifamiliar Simon Bolivar,  Medellin   210 M2 distribuidos en 4 alcobas,  3 closets,  1 vestier,  sala,  comedor,  star,  4 banos cabinados en acrilico,  cocina integral abierta,  meson en acero inoxidable,  piso en porcelanato,  patio,  antejardin,  zona de ropas,  red de gas,  garaje con puerta electronica.  Facil acceso a transporte publico,  ubicado cerca de supermercados,  establecimientos comerciales,  parques,  colegios,  universidades,  iglesia la chinca,  sector residencial.  Apta para construir edificio.   Inmobiliaria Proser .",,,1178183,Proser Inmobiliaria,,1,1,6.24514770507813,-75.6038970947266,,26,Calle 37B#81A-99,5431155,Casa,Used,,,,4,850000000,,5,5500106
SurOriente,1050000,,"Jardin, Parqueadero Visitantes, Terraza, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Chimenea, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",289.0,5,9 a 15 anos,Venta,5500006,Medellin,"Vendo casa para vivir en grande,  en San Lucas,  de 289 mt2 construidos,  356 mt2 de lote,  2 niveles,   espacios generosos,  sala y  comedor independientes,  terraza y jardin,   biblioteca,  bano social,  cocina cerrada con posibilidad de abrirse,   alcoba de servicio,  zona ropas,  4 alcobas,  2 con bano,  2 comparten bano,  2 balcones,  sala de TV,  2 parqueaderos.  Unidad exclusiva,  en calle tranquila..",San Lucas,,220636,Los Predios,,,2,6.18329000473022,-75.5703201293945,San Lucas,24,calle 18 AA sur  29 C 170,4945653,Casa,Used,,,,5,900000000,,6,5500102
SurOriente,1021000,,"En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Terraza, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Chimenea, Citofono, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Sobre via principal, Trans. Publico cercano, Zona Residencial",235.0,6,Mas de 30 anos,Venta,5500006,Medellin,"Vendo casa de 235, 66 Mt2,  sala ,  comedor,  patio adoquinado en piso de Gres,  con kiosko o Star BBQ techado,  bano social ,  cocina integral remodelada,  zona de ropas y  patio,  alcoba de servicio,   2 cuartos utiles; segundo nivel dos habitaciones,  la principal con Vestier y bano,   terraza o balcon privado y otra habitacion o sala de television,  cuarto de linos; en el  tercer nivel,   tres habitaciones todas con bano completo y closet,  una con mezanine,   garaje doble paralelo..",Transversal Superior,,220636,Los Predios,,,2,6.21061086654663,-75.5543975830078,Transversal Superior,22,CARRERA 25  10-117,5218315,Casa,Used,,,,5,848000000,,6,5500102
,0,,"Acceso Pavimentado, Vista panoramica","Balcon, Bano Auxiliar, Estudio, Patio, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",274.0,4,Mas de 30 anos,Venta,5500006,Medellin,"Casa lote en San Antonio de Prado de 274 m2,  9 de frente y 30 de profundidad,  con 3 pisos construidos,  9 alcobas,  4 banos,  terraza,  solar. muy cerca al Parque o sea que se presta para construir vivienda comercial,  pues queda cerca de todo. A la vez es lugar muy tranquilo para vivir,  pues San Antonio conserva muchas costumbres de pueblo y muy sano. Excelentes rutas de acceso y transporte publico. .",,,341434,Bienes en Red,,1,,6.18140983581543,-75.6546096801758,,30,"San Antonio de Prado, La 80",5425198,Casa,Used,,,,9,380000000,,3,0
,244000,,"Arboles frutales, Circuito cerrado de TV, En conjunto cerrado, Porteria / Recepcion, Vigilancia","Balcon, Bano Auxiliar, Bano Independiente, Citofono, Closet, Cocina Equipada, Cocina Integral, Despensa, Instalacion de gas, Piso en Baldosa /  Marmol","Cerca de Zona Urbana, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",170.0,3,,Venta,5500006,Medellin,"Casa remodelada,  excelente ubicacion zona tranquila,  con facil acceso y buen transporte.   La unidad es tranquila,  tiene salon social,  juegos para ninos y porteria 24 horas.  Tiene un area de 170 mt2,  es iluminada,  con generosos espacios,  habitacion principal con bano y closet,  3 habitaciones auxiliares,  bano familiar,  2 balcones,  bano social,  salon comedor,  cocina integral abierta,  estudio o sala de television,  parqueadero para dos vehiculos.    .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,2,6.1692419052124,-75.6245880126953,,17,Villa verde 1 casa 135,5305691,Casa,Used,,,,4,500000000,,5,0
SurOriente,350000,,"Acceso Pavimentado, Arboles frutales, Ascensor, Circuito cerrado de TV, En conjunto cerrado, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Citofono, Closet, Cocina Equipada, Cuarto de Servicio, Instalacion de gas, Piso en Baldosa /  Marmol","Cerca de Zona Urbana, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",156.0,3,,Venta,5500006,Medellin,"Hermosa casa para la venta en Medellin,  sector el Campestre. Cerca del mall San Lucas,  Drive,   la Av. Superior facil acceso  Av. Las Palmas.  La unidad residencial tiene excelentes comodidades,  porteria las 24 horas,  parqueadero para visitantes,  juegos infantiles,  piscina climatizada, salon social y hermosas zonas verdes.  La casa tiene un area de lote de 256.36 mts,  area construida de 156 mt2,   solo dos niveles,   2 habitaciones cada una con bano y closet,  sala y comedor,  bano social,  zona de ropas,   cocina integral,  sala de estar o biblioteca,  amplio jardin interno,  parqueadero cubierto para 2 vehiculos y 2 mas descubiertos.    .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,2,6.24860668182373,-75.5742492675781,,18,Bosque de La Carolina Cs 156,5379165,Casa,Used,,,,2,995000000,,6,5500102
SurOriente,620000,,Acceso Pavimentado,"Balcon, Bano Auxiliar, Bano Independiente, Calentador, Citofono, Closet, Cocina Equipada, Cocina Integral, Comedor auxiliar, Despensa, Estudio",,212.0,4,,Venta,5500006,Medellin,"Casa para la venta ubicada en el Poblado,  sector san Lucas,  con excelente ubicacion,  cerca del colegio Montessori y la superior,  conjunto residencial con salon social,  parque infantil,  porteria 24 horas,  parqueadero de visitantes,  piscina,  zonas verdes,  la unidad es muy tranquila y bien habitada.  La casa tiene un area construida de 212 Mt2,  excelentes acabados y estado de conservacion. 3 habitaciones cada una con bano y vestier,  bano familiar,  amplio salon comedor,  balcon,  cocina integral moderna,  sala de estar o biblioteca,  amplio jardin interno,  en el tercer nivel tiene una mansarda utilizable segun su necesidad,  parqueadero para 2 vehiculos cubiertos,  dos descubiertos y cuarto util.   Informes,  .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,2,6.18117427825928,-75.5653839111328,,13,Barichara Cs 144,5397432,Casa,Used,,,,3,890000000,,6,5500102
SurOriente,1000000,,"Acceso Pavimentado, Canchas Deportivas, Circuito cerrado de TV, Cochera, En conjunto cerrado, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Calentador, Closet, Cocina Equipada, Cocina Integral, Despensa, Estudio, Patio","Cerca de Zona Urbana, Colegios / Universidades, Supermercados / C.Comerciales, Zona Residencial",360.0,6,,Venta,5500006,Medellin,"Hermosa casa para la venta ubicada en las Palmas,  cerca de la Colegiatura,  Av. las Palmas y el centro comercial el Tesoro  La casa tiene un area de lote de 500 Mt2 y un area construida de 360 Mt2,   4 habitaciones cada una con bano y vestier,  sala de television independiente,  2 banos sociales,  salon comedor,  2 balcones,  terraza,  2 parqueaderos cubiertos y 2 descubiertos,  2 cuartos util. Precio $1820 millones  La unidad residencial tiene porteria las 24 horas,  camaras de seguridad y rondero.    .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,4,6.20615577697754,-75.5652542114258,,20,URB. PROVENZA VIA LAS PALMAS cra 15 #9 c - 40 cs 121,5410664,Casa,Used,,,,4,1820000000,,6,5500102
SurOriente,600000000,,"Acceso Pavimentado, Arboles frutales, Circuito cerrado de TV, En conjunto cerrado, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Chimenea, Citofono, Closet, Cocina Integral, Estudio, Patio","Cerca de Zona Urbana, Parques cercanos, Trans. Publico cercano",467.0,6,,Venta,5500006,Medellin,"Casa campestre para la venta en las Palmas,  muy buenas vias de acceso sin pico y placa. Conjunto residencial con seguridad las 24 horas.  Area de lote de 6.759 mts,  area construida de 467mts,  primer piso 288 mts + 78mts de terrazas,  segundo piso 179mts + 30.8 de terrazas,  4 habitaciones con bano y vestier + habitacion de servicio con bano,  sala y comedor,  chimenea,  balcon y agradable zonas verde.  Te invitamos a que conozcas los amplios y acogedores espacios que le ofrece este inmueble,   disfruta de la tranquilidad,  el confort  y la mejor vista panoramica.  Informes,  .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,5,6.15740871429443,-75.5465393066406,,22,VILLAS DE LA CANDELARIA  casa 43,5410764,Casa,Used,,,,5,3200000000,,6,5500102
SurOriente,770000,,"Acceso Pavimentado, Asador, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Chimenea, Citofono, Closet, Cocina Equipada, Cocina Integral, Despensa, Estudio, Instalacion de gas, Patio","Cerca de Zona Urbana, Supermercados / C.Comerciales, Zona Residencial",334.0,6,,Venta,5500006,Medellin,"Oportunidad!  Hermosa casa para la venta ubicada en exclusiva unidad residencial en Altos del Poblado,  cerca del C.C. el Tesoro,   la Superior,  facil acceso a Palmas.  La casa tiene un area de lote de 396Mt2,  area construida de 333.5 Mt2,  solo dos niveles:  1er nivel: Parqueadero para 3 vehiculos,  cuarto util,  cocina integral semi-abierta,  sala y comedor independientes,  bano social,  zona de ropas,  habitacion de servicio y una amplia zona verde que bordea la casa.  2do. Nivel: Tiene 4 habitaciones,  cada una con bano y vestier,  estudio y balcon,  Excelente oportunidad,  $1.200 millones.    .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,2,6.20351791381836,-75.5527420043945,,30,montes claros a,5412283,Casa,Used,,,,5,1199000000,,6,5500102
SurOccidente,0,,Zonas Verdes,"Balcon, Cocina Integral, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",89.0,2,Mas de 30 anos,Venta,5500006,Medellin,"Comoda casa en segundo piso totalmente remodelada y lista para estrenar con 2 habitaciones, 2 banos (1 interno y 1 social; ambos cabinados), cocina integral con red de gas,  piso en baldosa de granito, amplio balcon, ambiente fresco (no le da el poniente), estrato 3, muy central, cerca al Aeroparque, Parque de Belen, estaciones Belen y/o Rosales de metroplus y buenas rutas de buses. Queda cerca a las avenidas 70 y 76 con acceso a supermercados, tiendas y colegios. 250 millones negociables.",Belen San Bernardo,,2218872,Santiago Calderon,,2,,6.2260570526123,-75.5956268310547,Belen San Bernardo,16,Belén San Bernardo,5447033,Casa,Used,,,,2,250000000,,3,5500105
Centro,0,,"Cancha de Futbol, Garaje(s), Salon Comunal, Terraza, Vigilancia","Balcon, Bano Auxiliar, Closet, Cocina Integral, Comedor, Hall de Alcobas",,430.0,8,9 a 15 anos,Venta,5500006,Medellin,"BEMSA vende hermosa casa en unidad cerrada de 3 niveles ubicada en el sector de envigado,  area total 1.076 metros cuadrados y 430 construido,  con excelentes acabados,  cuenta con  5 alcobas cada una con su respectivo bano mas 3 sociales,  sala de estar, biblioteca,  closet,  vestier,  sala,  comedor,  cocina integral con isla,  zona de ropas,  balcon,  2 terrazas,  jardin,  calentador,  parqueadero doble paralelo cubierto,  salon social,  cancha y vigilancia 24 horas,  786-20249.",,,448597,BEMSA,,,2,6.14824628829956,-75.5615158081055,,26,LOMA DEL ESCOBERO,5444995,Casa,Used,,,,5,1750000000,,5,5500101
NorOriente,0,,"Acceso Pavimentado, Vista panoramica","Balcon, Bano Auxiliar, Closet, Cuarto de Servicio, Despensa, Estudio, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Zona Residencial",180.0,3,,Venta,5500006,Medellin,"             Venta Casa Buenos Aires,  Medellin.                    180 M2,  2 niveles,  5 alcobas,  alcoba del servicio,  2 closet,  sala,  comedor,  2 star,  balcon,  3 banos cabinados,  1 bano sencillo,  cocina sencilla cerrada,  meson en acero inoxidable,  alacena,  piso en baldosa,  zona de ropas,  patio 16 M2,  cuarto util.     Casa Unifamiliar con posibilidades de amplaicion.    Facil acceso a transporte publico,  ubicado cerca del tranvia,   supermercados,  establecimientos comerciales,  parques,  colegios,  universidades,  sector residencial.        Proser Inmobiliaria           .",,,1178183,Proser Inmobiliaria,,1,,6.24135112762451,-75.5573577880859,,17,Carrera 35#48-23,5476951,Casa,Used,,,,0,450000000,,3,5500103
SurOccidente,0,,,"Calentador, Estudio, Instalacion de gas, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",70.0,1,16 a 30 anos,Venta,5500006,Medellin,"Se vende casa en Belen Buena vista primer piso, 3 alcobas, zona de estudio o biblioteca, 1 bano cabinado, 1 patio enchapado y con entrepanos para closet, sala, comedor, cocina semi integral, red de gas, cerca de canchas, parques, iglesia, buen transporte, con patio amplio a la entrada para parquear motos. Negociable, informacion en el 3103979027 el sector cuanta con 3 parqueaderos de carro muy cercanos a la vivienda.",Belen,,1247212,Liliana Toro,,1,,0,0,Belen,12,car 89 ·18a 55,5443999,Casa,Used,,,,3,140000000,,2,5500105
SurOriente,600000,,"Acceso Pavimentado, Canchas Deportivas, Cochera, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Vigilancia, Zona Infantil, Zonas Verdes","Calentador, Citofono, Closet, Cocina Integral, Estudio, Instalacion de gas, Zona de lavanderia","Parques cercanos, Trans. Publico cercano, Zona Residencial",224.0,4,9 a 15 anos,Venta,5500006,Medellin,"La casa de 224 m2 cuenta con 3 alcobas,  4 banos,  cocina cerrada,  2 parqueaderos paralelos y 1 cuarto util.  La unidad tiene piscina,  juegos infantiles,  parqueadero visitantes,  salon social,  senderos,  zonas verdes y porteria 24h.    .",,,1194754,Estrategia Propiedad Raiz,,,2,6.17607688903809,-75.5612258911133,,20,"Carrera 20 # 22 Sur 30 Interior 11, Hacienda San Jose",4973241,Casa,Used,,,,3,1150000000,,6,5500102
SurOriente,0,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Citofono, Cocina Integral, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",550.0,4,9 a 15 anos,Venta,5500006,Medellin,"Casa en conjunto cerrado  4 alcobas,  4 banos,  3 parqueaderos,  alcoba y bano de servicio  La unidad cuenta con seguridad 24 horas y zonas Verdes  Cerca a restaurantes,  centros comerciales y excelentes vias de acceso.",La Calera,,200814,Inmobiliaria la Cumbre,,16,3,6.20132112503052,-75.5538024902344,La Calera,15,Cl 6  16-1,5499256,Casa,Used,,,,4,2000000000,,6,5500102
